index,TSLA,META,MSFT,AAPL,NVDA,GOOGL,AMZN,AMD,PLTR,ROKU,RIVN,INTC,UBER,SOFI,F,XOM,MU,T,DIS,BA,QS,JNJ,VZ,CVNA,ENPH,PFE,CMCSA,LCID,NFLX,BAC,RTX,KO,CCL,PYPL,BMY,UPST,COIN,TDOC,CSCO,ON,JPM,C,LUV,GM,KDP,NCLH,QCOM,TXN,PLUG,SBUX
2020-11-10 00:00:00-05:00,136.7866668701172,272.42999267578125,204.95474243164065,113.95740509033205,127.3751983642578,86.88600158691406,151.75100708007812,77.98999786376953,14.0,216.97999572753903,,41.62907028198242,47.0,,7.307474136352539,32.29707336425781,54.47225189208984,16.99578094482422,141.6483612060547,188.69000244140625,14.130000114440918,135.83761596679688,50.7692756652832,192.4900054931641,109.38999938964844,32.7209587097168,44.11616897583008,9.699999809265137,480.239990234375,25.55995750427246,62.6529426574707,48.88867950439453,16.729999542236328,183.3600006103516,57.89546585083008,,,172.44000244140625,35.11418151855469,27.09000015258789,106.342529296875,42.48866271972656,43.5892333984375,40.46187973022461,26.413728713989254,20.1200008392334,130.5931854248047,139.5590057373047,20.01000022888184,88.39328002929688
2020-11-11 00:00:00-05:00,139.0433349609375,276.4800109863281,210.3357696533203,117.4163055419922,133.83871459960938,87.36150360107422,156.8695068359375,81.27999877929688,15.960000038146973,231.42999267578125,,42.46275329589844,46.22999954223633,,7.263874053955078,31.964111328125,55.40617752075195,16.92508888244629,137.37229919433594,182.1499938964844,14.140000343322754,135.3978729248047,50.68619155883789,207.25,120.43000030517578,32.56869125366211,44.02381896972656,9.68000030517578,490.760009765625,25.264257431030277,60.77031707763672,48.526405334472656,16.209999084472656,192.33999633789065,56.90841293334961,,,182.5500030517578,35.66737747192383,27.93000030517578,104.75453186035156,43.6300163269043,42.04254531860352,39.94970703125,27.36306571960449,19.520000457763672,137.6583251953125,143.4374237060547,23.0,89.44738006591797
2020-11-12 00:00:00-05:00,137.25332641601562,275.0799865722656,209.25759887695312,117.14118957519533,134.22525024414062,87.14099884033203,155.51400756835938,81.83999633789062,14.579999923706056,230.8999938964844,,41.180171966552734,46.400001525878906,,7.1592326164245605,30.868852615356445,55.29804229736328,16.754247665405273,135.07977294921875,176.72000122070312,14.300000190734863,135.85592651367188,50.51169204711914,214.7400054931641,117.20999908447266,31.76504898071289,44.31011199951172,9.699999809265137,486.7699890136719,24.663604736328125,59.48286437988281,48.01017379760742,14.93000030517578,189.1000061035156,56.30720138549805,,,186.9900054931641,35.0688362121582,27.479999542236328,103.4676742553711,43.05042266845703,40.7779655456543,38.72835922241211,27.037315368652344,18.850000381469727,134.1350555419922,142.33197021484375,23.450000762939453,88.02621459960938
2020-11-13 00:00:00-05:00,136.1666717529297,276.95001220703125,210.29690551757807,117.19029998779295,132.63180541992188,88.61299896240234,156.4405059814453,81.43000030517578,15.800000190734863,228.1000061035156,,41.64739608764648,47.61000061035156,,7.446996688842773,31.61363410949707,56.94960021972656,17.0311222076416,137.91053771972656,187.1100006103516,19.5,137.32167053222656,50.73604202270508,211.0800018310547,116.58999633789062,32.670204162597656,45.25208282470703,9.6899995803833,482.8399963378906,24.950069427490234,61.490718841552734,48.4086799621582,16.010000228881836,188.6199951171875,57.08787536621094,,,183.07000732421875,37.54460906982422,28.059999465942383,104.11566162109376,43.38926315307617,42.6845703125,40.57022476196289,27.26999282836914,20.059999465942383,134.46127319335938,144.3126220703125,23.43000030517578,89.936767578125
2020-11-16 00:00:00-05:00,136.02999877929688,278.9599914550781,210.99624633789065,118.21226501464844,134.8087615966797,88.70149993896484,156.55299377441406,83.7300033569336,15.93000030517578,232.6999969482422,,42.31616973876953,49.209999084472656,,7.673720359802246,33.4361457824707,60.813087463378906,17.066471099853516,144.20004272460938,202.3999938964844,19.670000076293945,138.1919708251953,50.59479141235352,210.00999450683597,119.93000030517578,31.578935623168945,45.75078582763672,9.699999809265137,479.1000061035156,25.486034393310547,63.82393646240234,48.77093505859375,17.56999969482422,191.94000244140625,57.87752532958984,,,177.0,38.57844543457031,28.57999992370605,107.0544204711914,44.94078826904297,44.3382568359375,41.4960823059082,27.40960502624512,21.309999465942383,138.94459533691406,145.8418731689453,25.0,92.026123046875
2020-11-17 00:00:00-05:00,147.20333862304688,275.0,208.30572509765625,117.31806182861328,133.881103515625,88.08300018310547,156.7830047607422,83.36000061035156,17.850000381469727,237.1300048828125,,41.71152114868164,48.88999938964844,,7.6301188468933105,33.88301467895508,60.94089126586914,17.101818084716797,144.0305938720703,210.0500030517578,17.200000762939453,136.8178253173828,50.478458404541016,221.58999633789065,125.12000274658205,32.134010314941406,45.97243118286133,9.710000038146973,480.6300048828125,25.458309173583984,64.01914978027344,48.61697769165039,18.049999237060547,192.3000030517578,57.71599960327149,,,179.33999633789062,37.97991180419922,28.15999984741211,105.9683609008789,45.23504257202149,44.41607666015625,41.34833908081055,27.16761589050293,22.059999465942383,138.63702392578125,143.25320434570312,22.979999542236328,92.79788208007812
2020-11-18 00:00:00-05:00,162.2133331298828,271.9700012207031,205.5594787597656,115.98165893554688,133.94593811035156,87.03199768066406,155.2729949951172,82.54000091552734,17.899999618530273,231.9900054931641,,41.28094482421875,49.11000061035156,,7.691161155700684,32.60375213623047,59.71204376220703,16.86028480529785,143.43252563476562,203.3000030517578,18.11000061035156,135.0039825439453,50.12116622924805,224.17999267578125,124.91999816894533,32.38365936279297,45.38138198852539,9.739999771118164,481.7900085449219,24.93158721923828,64.61407470703125,47.64789962768555,17.59000015258789,190.1199951171875,55.643192291259766,,,181.8699951171875,37.4720573425293,27.600000381469727,105.18346405029295,45.5203742980957,44.35770797729492,42.07720565795898,27.465444564819336,20.459999084472656,137.061767578125,141.456787109375,23.21999931335449,92.1484832763672
2020-11-19 00:00:00-05:00,166.42333984375,272.94000244140625,206.86444091796875,116.58106231689452,134.06065368652344,87.92849731445312,155.8509979248047,85.54000091552734,18.979999542236328,255.6699981689453,,41.793975830078125,49.2599983215332,,7.691161155700684,32.77022933959961,60.78360748291016,16.659984588623047,141.25962829589844,205.6699981689453,20.0,134.79324340820312,50.02976989746094,227.0,128.88999938964844,32.267757415771484,45.69537353515625,9.720000267028809,484.6700134277344,24.93158721923828,66.10137176513672,48.11884689331055,18.190000534057617,190.8999938964844,55.714969635009766,,,191.19000244140625,37.33602523803711,27.850000381469727,105.46637725830078,46.4923095703125,44.82463455200195,42.17570114135742,27.69812393188477,21.020000457763672,137.50918579101562,144.8837890625,23.790000915527344,92.00730895996094
2020-11-20 00:00:00-05:00,163.20333862304688,269.70001220703125,204.88755798339844,115.30362701416016,130.54461669921875,86.81900024414062,154.97000122070312,84.63999938964844,18.149999618530277,263.1400146484375,,41.583255767822266,48.43000030517578,,7.62139892578125,32.3671760559082,60.36087417602539,16.68355369567871,140.6117401123047,199.6199951171875,20.13999938964844,134.07870483398438,49.88851165771485,234.3000030517578,129.58999633789062,32.72248077392578,45.40908050537109,9.710000038146973,488.239990234375,24.774494171142575,64.8464584350586,47.70223617553711,17.3700008392334,192.6699981689453,55.28425598144531,,,200.0,37.15465927124024,27.440000534057617,104.56285858154295,46.05538940429688,44.29934310913086,42.392391204833984,27.772579193115234,19.989999771118164,136.11105346679688,144.46923828125,24.36000061035156,91.30143737792967
2020-11-23 00:00:00-05:00,173.9499969482422,268.42999267578125,204.6148681640625,111.87419891357422,131.06578063964844,86.37799835205078,154.91949462890625,85.30999755859375,21.040000915527344,276.5799865722656,,42.19707489013672,50.040000915527344,,7.726041316986084,34.48760223388672,63.09383010864258,16.86028480529785,145.5057830810547,211.52999877929688,22.049999237060547,132.71347045898438,50.04637908935547,240.0800018310547,134.42999267578125,32.561988830566406,46.0001335144043,9.75,476.6199951171875,25.31046295166016,67.52360534667969,47.71129608154297,18.18000030517578,200.82000732421875,55.56242752075195,,,194.00999450683597,37.76226043701172,28.40999984741211,107.57462310791016,47.52666473388672,45.53474426269531,44.09635543823242,27.763273239135746,20.88999938964844,134.05116271972656,145.02197265625,26.8700008392334,91.17909240722656
2020-11-24 00:00:00-05:00,185.1266632080078,276.9200134277344,208.2667999267578,113.1712875366211,129.24794006347656,88.19499969482422,155.9029998779297,85.06999969482422,23.81999969482422,273.010009765625,,43.06740188598633,51.2599983215332,,8.240528106689453,36.78327178955078,62.86772537231445,17.219640731811523,150.99789428710938,218.4900054931641,21.6299991607666,132.71347045898438,50.38706207275391,236.72000122070312,136.02000427246094,32.63331604003906,48.33662033081055,9.760000228881836,482.8800048828125,26.77973747253418,69.1224594116211,48.20035934448242,20.229999542236328,206.0,56.72895050048828,,,186.4199981689453,38.64192581176758,28.61000061035156,112.54859161376952,50.879390716552734,46.93551635742188,45.76093292236328,27.819114685058597,22.549999237060547,136.01785278320312,146.8000030517578,26.71999931335449,92.51555633544922
2020-11-25 00:00:00-05:00,191.3333282470703,275.5899963378906,208.2765045166016,114.01634216308594,132.0109100341797,88.20649719238281,159.2534942626953,86.70999908447266,29.049999237060547,278.0599975585937,,43.10404586791992,50.79999923706055,,7.91788387298584,35.75811004638672,62.35652160644531,17.07825469970703,148.60568237304688,217.6100006103516,23.5,132.5382080078125,50.19595336914063,238.16000366210935,139.07000732421875,32.57090759277344,47.8379135131836,9.760000228881836,485.0,26.82594490051269,68.61119079589844,47.93771743774414,20.649999618530277,214.4600067138672,56.387962341308594,,,190.58999633789065,38.54216766357422,28.57999992370605,111.37126922607422,50.879390716552734,46.9549674987793,44.77597427368164,28.2286319732666,23.200000762939453,134.29351806640625,145.18783569335938,26.15999984741211,92.42142486572266
2020-11-27 00:00:00-05:00,195.2533264160156,277.8099975585937,209.6009521484375,114.56663513183594,132.27520751953125,89.35099792480469,159.76699829101562,87.19000244140625,27.65999984741211,275.3399963378906,,43.47050476074219,50.720001220703125,,7.9266037940979,35.2148551940918,63.14299011230469,17.101818084716797,146.6520538330078,216.5,37.0,132.83340454101562,50.33720397949219,249.13999938964844,140.55999755859375,33.19504165649414,47.791748046875,9.829999923706056,491.3599853515625,26.788982391357425,68.70416259765625,47.72940444946289,21.57999992370605,211.38999938964844,56.5764045715332,,,196.4499969482422,38.723541259765625,28.649999618530277,110.63201141357422,50.53163146972656,46.429683685302734,44.38199615478516,28.62883949279785,23.68000030517578,134.06048583984375,146.46835327148438,26.239999771118164,92.85435485839844
2020-11-30 00:00:00-05:00,189.1999969482422,276.9700012207031,208.4713134765625,116.98394775390624,133.6741485595703,87.72000122070312,158.40199279785156,92.66000366210938,27.11000061035156,293.57000732421875,,44.29501724243164,49.65999984741211,,7.91788387298584,33.40986251831055,63.00535202026367,16.93686866760254,147.5291748046875,210.7100067138672,47.0,133.4606475830078,50.19595336914063,250.2100067138672,136.57000732421875,34.15799331665039,46.397239685058594,9.880000114440918,490.7000122070313,26.021997451782227,66.66841888427734,47.099586486816406,19.979999542236328,214.1199951171875,55.993141174316406,,,198.7700042724609,39.01375198364258,28.75,107.583740234375,49.10494613647461,45.077545166015625,43.18035125732422,28.340316772460938,22.8700008392334,137.17364501953125,148.55032348632812,26.38999938964844,92.25201416015624
2020-12-01 00:00:00-05:00,194.9199981689453,286.54998779296875,210.55532836914065,120.59026336669922,133.55943298339844,89.76799774169922,161.00399780273438,92.62999725341795,25.670000076293945,285.7099914550781,,45.40354537963867,49.630001068115234,,8.05740737915039,33.73406219482422,65.94476318359375,17.0075626373291,148.9545440673828,213.00999450683597,35.41999816894531,136.01588439941406,50.33720397949219,251.1300048828125,128.85000610351562,35.138771057128906,47.11758041381836,9.880000114440918,504.5799865722656,26.51176071166992,66.21292877197266,47.50121688842773,20.149999618530277,216.5399932861328,56.00211334228516,,,195.19000244140625,39.48531723022461,29.270000457763672,109.28128814697266,49.46161651611328,45.982208251953125,44.00771331787109,28.340316772460938,22.940000534057617,140.9857940673828,150.61390686035156,24.46999931335449,93.00493621826172
