Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.0,0.0693135950150722,0.06636432558298111,0.06636432558298111,138396,0.0,0.0
1980-03-18 00:00:00-05:00,0.0,0.0693135950150722,0.06636432558298111,0.06636432558298111,530518,0.0,0.0
1980-03-19 00:00:00-05:00,0.0,0.06857682214170377,0.06562686711549759,0.06562686711549759,738113,0.0,0.0
1980-03-20 00:00:00-05:00,0.0,0.07373851067123287,0.07078856229782104,0.07078856229782104,1360895,0.0,0.0
1980-03-21 00:00:00-05:00,0.0,0.07595035840085143,0.07300108671188354,0.07300108671188354,461320,0.0,0.0
1980-03-24 00:00:00-05:00,0.0,0.07521283133576784,0.07226356118917465,0.07226356118917465,322924,0.0,0.0
1980-03-25 00:00:00-05:00,0.0,0.0722635417991559,0.06931359320878983,0.06931359320878983,738113,0.0,0.0
1980-03-26 00:00:00-05:00,0.0,0.0722635417991559,0.06931359320878983,0.06931359320878983,23066,0.0,0.0
1980-03-27 00:00:00-05:00,0.0,0.058990844247222854,0.05604089424014092,0.056040894240140915,2168205,0.0,0.0
1980-03-28 00:00:00-05:00,0.0,0.06267758829755148,0.059727638959884644,0.059727638959884644,553584,0.0,0.0
1980-03-31 00:00:00-05:00,0.0,0.06562686504977266,0.06267759948968887,0.06267759948968887,392122,0.0,0.0
1980-04-01 00:00:00-05:00,0.0,0.06710186231841066,0.06415259093046188,0.06415259093046188,253726,0.0,0.0
1980-04-02 00:00:00-05:00,0.0,0.06710186231841066,0.06415259093046188,0.06415259093046188,46132,0.0,0.0
1980-04-03 00:00:00-05:00,0.0,0.06710186231841066,0.06415259093046188,0.06415259093046188,92264,0.0,0.0
1980-04-07 00:00:00-05:00,0.0,0.06562686504977266,0.06267759948968887,0.06267759948968887,230660,0.0,0.0
1980-04-08 00:00:00-05:00,0.0,0.06488940015771415,0.061940133571624756,0.061940133571624756,23066,0.0,0.0
1980-04-09 00:00:00-05:00,0.0,0.06488940015771415,0.061940133571624756,0.061940133571624756,184528,0.0,0.0
1980-04-10 00:00:00-05:00,0.0,0.06710186231841066,0.06415259093046188,0.06415259093046188,691980,0.0,0.0
1980-04-11 00:00:00-05:00,0.0,0.06710186231841066,0.06415259093046188,0.06415259093046188,415188,0.0,0.0
1980-04-14 00:00:00-05:00,0.0,0.06636435335695642,0.06341508775949478,0.06341508775949478,253726,0.0,0.0
1980-04-15 00:00:00-05:00,0.0,0.06636435335695642,0.06341508775949478,0.06341508775949478,599716,0.0,0.0
1980-04-16 00:00:00-05:00,0.06341508775949478,0.06341508775949478,0.06341508775949478,0.06341508775949478,0,0.0,0.0
1980-04-17 00:00:00-05:00,0.06341508775949478,0.06341508775949478,0.06341508775949478,0.06341508775949478,0,0.0,0.0
1980-04-18 00:00:00-05:00,0.0,0.06636435335695642,0.06341508775949478,0.06341508775949478,46132,0.0,0.0
1980-04-21 00:00:00-05:00,0.0,0.06636435335695642,0.06341508775949478,0.06341508775949478,23066,0.0,0.0
1980-04-22 00:00:00-05:00,0.06341508775949478,0.06341508775949478,0.06341508775949478,0.06341508775949478,0,0.0,0.0
1980-04-23 00:00:00-05:00,0.0,0.06636435335695642,0.06341508775949478,0.06341508775949478,230660,0.0,0.0
1980-04-24 00:00:00-05:00,0.0,0.06636435335695642,0.06341508775949478,0.06341508775949478,253726,0.0,0.0
1980-04-25 00:00:00-05:00,0.0,0.06857682214170377,0.06562686711549759,0.06562686711549759,784245,0.0,0.0
1980-04-28 00:00:00-04:00,0.0,0.0693135950150722,0.06636432558298111,0.06636432558298111,276792,0.0,0.0
1980-04-29 00:00:00-04:00,0.0,0.07078857413579047,0.06783930957317352,0.06783930957317352,299858,0.0,0.0
1980-04-30 00:00:00-04:00,0.06783930957317352,0.06783930957317352,0.06783930957317352,0.06783930957317352,0,0.0,0.0
1980-05-01 00:00:00-04:00,0.0,0.07078857413579047,0.06783930957317352,0.06783930957317352,253726,0.0,0.0
1980-05-02 00:00:00-04:00,0.0,0.07078857413579047,0.06783930957317352,0.06783930957317352,161462,0.0,0.0
1980-05-05 00:00:00-04:00,0.0,0.07078857413579047,0.06783930957317352,0.06783930957317352,92264,0.0,0.0
1980-05-06 00:00:00-04:00,0.0,0.0715260313668646,0.06857676804065704,0.06857676804065704,161462,0.0,0.0
1980-05-07 00:00:00-04:00,0.0,0.0715260313668646,0.06857676804065704,0.06857676804065704,299858,0.0,0.0
1980-05-08 00:00:00-04:00,0.0,0.07373851067123287,0.07078856229782104,0.07078856229782104,484386,0.0,0.0
1980-05-09 00:00:00-04:00,0.0,0.07521283133576784,0.07226356118917465,0.07226356118917465,853443,0.0,0.0
1980-05-12 00:00:00-04:00,0.0,0.07742529753632069,0.07447534799575806,0.07447534799575806,369056,0.0,0.0
1980-05-13 00:00:00-04:00,0.0,0.08258705315031019,0.07963710278272629,0.07963710278272629,1130235,0.0,0.0
1980-05-14 00:00:00-04:00,0.0,0.07816274712681194,0.07521279901266098,0.07521279901266098,830377,0.0,0.0
1980-05-15 00:00:00-04:00,0.0,0.08111203662177564,0.0781627669930458,0.0781627669930458,345990,0.0,0.0
1980-05-16 00:00:00-04:00,0.0,0.08738003862744466,0.08295579254627228,0.08295579254627228,784245,0.0,1.5
1980-05-19 00:00:00-04:00,0.0,0.08627376689805064,0.08184952288866043,0.08184952288866043,184528,0.0,0.0
1980-05-20 00:00:00-04:00,0.0,0.08516753440602406,0.08074329048395157,0.08074329048395157,461320,0.0,0.0
1980-05-21 00:00:00-04:00,0.0,0.08627376689805064,0.08184952288866043,0.08184952288866043,399811,0.0,0.0
1980-05-22 00:00:00-04:00,0.0,0.08627376689805064,0.08184952288866043,0.08184952288866043,369056,0.0,0.0
1980-05-23 00:00:00-04:00,0.0,0.09401603839791339,0.08959179371595383,0.08959179371595383,922641,0.0,0.0
1980-05-27 00:00:00-04:00,0.0,0.09180423572894583,0.08737999200820923,0.08737999200820923,799622,0.0,0.0
1980-05-28 00:00:00-04:00,0.0,0.09180423572894583,0.08737999200820923,0.08737999200820923,123019,0.0,0.0
1980-05-29 00:00:00-04:00,0.0,0.09180423572894583,0.08737999200820923,0.08737999200820923,645848,0.0,0.0
1980-05-30 00:00:00-04:00,0.0,0.09180423572894583,0.08737999200820923,0.08737999200820923,153773,0.0,0.0
1980-06-02 00:00:00-04:00,0.0,0.09069803456944418,0.08627378940582275,0.08627378940582275,307547,0.0,0.0
1980-06-03 00:00:00-04:00,0.0,0.08627376689805064,0.08184952288866043,0.08184952288866043,322924,0.0,0.0
1980-06-04 00:00:00-04:00,0.0,0.08738003862744466,0.08295579254627228,0.08295579254627228,261415,0.0,0.0
1980-06-05 00:00:00-04:00,0.0,0.08627376689805064,0.08184952288866043,0.08184952288866043,276792,0.0,0.0
1980-06-06 00:00:00-04:00,0.0,0.08627376689805064,0.08184952288866043,0.08184952288866043,415188,0.0,0.0
1980-06-09 00:00:00-04:00,0.0,0.09401603839791339,0.08959179371595383,0.08959179371595383,1629998,0.0,0.0
1980-06-10 00:00:00-04:00,0.0,0.09291044604139434,0.08848552405834198,0.08848552405834198,538207,0.0,0.0
