Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-05-07 00:00:00-04:00,2.847326073178242,2.9151193766508596,2.8021302501836223,2.881222724914551,38943400,0.0,0.0
2008-05-08 00:00:00-04:00,2.890261907709334,2.918509189925223,2.7953510222231754,2.8699238300323486,12468400,0.0,0.0
2008-05-09 00:00:00-04:00,2.836027568432684,2.8699242255594544,2.8179493225637815,2.8518459796905518,9747000,0.0,0.0
2008-05-12 00:00:00-04:00,2.8371575947029863,3.0337586877102973,2.836027677354073,2.889132499694824,7921800,0.0,0.0
2008-05-13 00:00:00-04:00,2.867664374782946,2.9286786158788143,2.847326509927346,2.9264187812805176,4518800,0.0,0.0
2008-05-14 00:00:00-04:00,2.881223367178021,2.972744519675077,2.779533173791326,2.956926107406616,4295600,0.0,0.0
2008-05-15 00:00:00-04:00,2.909470473448909,2.984043291644106,2.890262310246529,2.9411075115203857,3969300,0.0,0.0
2008-05-16 00:00:00-04:00,2.9218994040325788,3.022459675680916,2.900431405806523,2.9942123889923096,11418200,0.0,0.0
2008-05-19 00:00:00-04:00,2.9546656187802434,2.9885624860808613,2.934327541501804,2.9456264972686768,5645100,0.0,0.0
2008-05-20 00:00:00-04:00,2.903820834096565,2.9309382004336246,2.824728353981223,2.8868722915649414,8338100,0.0,0.0
2008-05-21 00:00:00-04:00,2.86653489343151,2.912860428710598,2.854106017694782,2.8823533058166504,1729100,0.0,0.0
2008-05-22 00:00:00-04:00,2.840547027532353,2.952406254874472,2.8382874084267224,2.906080722808838,7980000,0.0,0.0
2008-05-23 00:00:00-04:00,2.8834832349776396,2.9060809362615907,2.854106029349767,2.8721842765808105,2421100,0.0,0.0
2008-05-27 00:00:00-04:00,2.8654047180992426,2.884612880913366,2.8382873498045424,2.867664337158203,1899300,0.0,0.0
2008-05-28 00:00:00-04:00,2.8495863001184585,2.8778335877641954,2.830378135898969,2.848456382751465,5346300,0.0,0.0
2008-05-29 00:00:00-04:00,2.8258586878152405,2.84054718259729,2.8077804409251628,2.8190793991088867,6850900,0.0,0.0
2008-05-30 00:00:00-04:00,2.804390388492321,2.877833285556905,2.7987410177603067,2.845066547393799,5456400,0.0,0.0
2008-06-02 00:00:00-04:00,2.821338269742488,2.832637224928221,2.7241677723683284,2.725297689437866,2692600,0.0,0.0
2008-06-03 00:00:00-04:00,2.689141500536743,2.739986700775629,2.6654138840983865,2.734337329864502,4636400,0.0,0.0
2008-06-04 00:00:00-04:00,2.706089993113287,2.733207360891301,2.698180572273728,2.7004404067993164,2871200,0.0,0.0
2008-06-05 00:00:00-04:00,2.8021310849104357,2.980653949288459,2.790832341305654,2.888002872467041,10802100,0.0,0.0
2008-06-06 00:00:00-04:00,2.838287144537641,2.8665344280738014,2.8168191487074514,2.8224685192108154,4040900,0.0,0.0
2008-06-09 00:00:00-04:00,2.8021307285838577,2.858625301462643,2.789702069097116,2.8213388919830322,2018400,0.0,0.0
2008-06-10 00:00:00-04:00,2.811169604881187,2.8360273526922333,2.807780068732171,2.816819190979004,3237600,0.0,0.0
2008-06-11 00:00:00-04:00,2.822469210605681,2.822469210605681,2.718519173108519,2.749026298522949,2352300,0.0,0.0
2008-06-12 00:00:00-04:00,2.798741212289527,2.8077803353948303,2.7117395177074206,2.7320775985717773,1885800,0.0,0.0
2008-06-13 00:00:00-04:00,2.728687800391873,2.7942214956732,2.7151292237183244,2.787442207336426,2718300,0.0,0.0
