Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1977-01-03 00:00:00-05:00,7.083195314652759,7.128746509552002,7.083195314652759,7.128746509552002,47952,0.0,0.0
1977-01-04 00:00:00-05:00,7.128748405289254,7.151523590087891,7.105972383075284,7.151523590087891,34217,0.0,0.0
1977-01-05 00:00:00-05:00,7.151526375818163,7.151526375818163,7.083199957391766,7.105975151062012,15422,0.0,0.0
1977-01-06 00:00:00-05:00,7.083193184600963,7.083193184600963,6.992090822198701,7.060417175292969,39036,0.0,0.0
1977-01-07 00:00:00-05:00,7.060416817164665,7.083192825317383,6.9920904675361415,7.083192825317383,20482,0.0,0.0
1977-01-10 00:00:00-05:00,7.083197198276647,7.174299612301859,7.083197198276647,7.151523590087891,42892,0.0,0.0
1977-01-11 00:00:00-05:00,7.1515213177864805,7.197072510325797,7.1515213177864805,7.174297332763672,22169,0.0,0.0
1977-01-12 00:00:00-05:00,7.174297332763672,7.174297332763672,7.083194947685039,7.174297332763672,34940,0.0,0.0
1977-01-13 00:00:00-05:00,7.174298745555447,7.265400311159101,7.174298745555447,7.219849109649658,34458,0.0,0.0
1977-01-14 00:00:00-05:00,7.2198506427240705,7.265401853905929,7.197075455840847,7.242626667022705,20723,0.0,0.0
1977-01-17 00:00:00-05:00,7.151519174945905,7.151519174945905,7.037641646426763,7.083192825317383,33735,0.0,0.0
1977-01-18 00:00:00-05:00,7.083199957391766,7.105975151062012,7.037648732635615,7.105975151062012,34217,0.0,0.0
1977-01-19 00:00:00-05:00,7.105970493394826,7.128746509552002,7.0604192984955825,7.128746509552002,19759,0.0,0.0
1977-01-20 00:00:00-05:00,7.128744004208003,7.174295183098623,6.9920904675361415,7.083192825317383,79518,0.0,0.0
1977-01-21 00:00:00-05:00,7.083192825317383,7.105967996055285,7.014866056981452,7.083192825317383,19277,0.0,0.0
1977-01-24 00:00:00-05:00,7.083199957391766,7.105975151062012,7.037648732635615,7.105975151062012,24096,0.0,0.0
1977-01-25 00:00:00-05:00,7.105972383075284,7.174299612301859,7.105972383075284,7.151523590087891,25060,0.0,0.0
1977-01-26 00:00:00-05:00,7.128744004208003,7.128744004208003,7.060416817164665,7.083192825317383,22892,0.0,0.0
1977-01-27 00:00:00-05:00,7.083199957391766,7.105975151062012,7.01487312025754,7.105975151062012,26506,0.0,0.0
1977-01-28 00:00:00-05:00,7.083199957391766,7.105975151062012,7.01487312025754,7.105975151062012,26506,0.0,0.0
1977-01-31 00:00:00-05:00,7.083195102992426,7.083195102992426,7.014868312685306,7.037643909454346,18072,0.0,0.0
1977-02-01 00:00:00-05:00,7.037641646426763,7.083192825317383,7.037641646426763,7.083192825317383,20241,0.0,0.0
1977-02-02 00:00:00-05:00,7.083195102992426,7.105970281053924,7.037643909454346,7.037643909454346,72048,0.0,0.0
1977-02-03 00:00:00-05:00,7.037643909454346,7.105970281053924,6.969317119147226,7.037643909454346,186988,0.0,0.0
1977-02-04 00:00:00-05:00,7.037642003399832,7.105968356494099,7.014866412799266,7.060417175292969,35663,0.0,0.0
1977-02-07 00:00:00-05:00,7.060416817164665,7.105967996055285,7.037641646426763,7.083192825317383,20723,0.0,0.0
1977-02-08 00:00:00-05:00,7.083199957391766,7.128751182147917,7.0604239263058615,7.105975151062012,23614,0.0,0.0
1977-02-09 00:00:00-05:00,7.105968356494099,7.105968356494099,7.037642003399832,7.060417175292969,17349,0.0,0.0
1977-02-10 00:00:00-05:00,7.060421176062677,7.151523590087891,7.060421176062677,7.151523590087891,16386,0.0,0.0
1977-02-11 00:00:00-05:00,7.151521688294069,7.151521688294069,7.083195314652759,7.128746509552002,24819,0.0,0.0
1977-02-14 00:00:00-05:00,7.128751182147917,7.128751182147917,7.083199957391766,7.105975151062012,17349,0.0,0.0
1977-02-15 00:00:00-05:00,7.105975151062012,7.105975151062012,7.0604239263058615,7.105975151062012,16867,0.0,0.0
1977-02-16 00:00:00-05:00,7.105975151062012,7.128751182147917,7.0604239263058615,7.105975151062012,25301,0.0,0.0
1977-02-17 00:00:00-05:00,7.105967996055285,7.128744004208003,7.083192825317383,7.083192825317383,22410,0.0,0.0
1977-02-18 00:00:00-05:00,7.083197198276647,7.151523590087891,7.060421176062677,7.151523590087891,26265,0.0,0.0
1977-02-22 00:00:00-05:00,7.151523590087891,7.151523590087891,7.105972383075284,7.151523590087891,17590,0.0,0.0
1977-02-23 00:00:00-05:00,7.1515213177864805,7.174297332763672,7.128746140224355,7.174297332763672,44337,0.0,0.0
1977-02-24 00:00:00-05:00,7.174297332763672,7.174297332763672,7.128746140224355,7.174297332763672,80723,0.0,0.0
1977-02-25 00:00:00-05:00,7.151526375818163,7.151526375818163,7.105975151062012,7.105975151062012,18072,0.0,0.0
1977-02-28 00:00:00-05:00,7.105967996055285,7.151519174945905,7.014866056981452,7.083192825317383,35181,0.0,0.0
