Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.18393054604530332,0.18687325372548533,0.18393054604530332,0.18393054604530334,10924800,0.0,0.0
1980-03-18 00:00:00-05:00,0.1839304822750077,0.1854018356049677,0.18245914578437805,0.18245914578437805,17068800,0.0,0.0
1980-03-19 00:00:00-05:00,0.18687325716018677,0.18981652059256018,0.18687325716018677,0.18687325716018677,18508800,0.0,0.0
1980-03-20 00:00:00-05:00,0.18687324883166498,0.18908026269466818,0.18613757193088531,0.18613757193088531,11174400,0.0,0.0
1980-03-21 00:00:00-05:00,0.18245914765265928,0.18245914765265928,0.17951586842536926,0.17951586842536926,12172800,0.0,0.0
1980-03-24 00:00:00-05:00,0.17878025402485995,0.17878025402485995,0.17583754658699038,0.17583754658699036,8966400,0.0,0.0
1980-03-25 00:00:00-05:00,0.17657317221164703,0.1795158619563253,0.17657317221164703,0.17657317221164703,11347200,0.0,0.0
1980-03-26 00:00:00-05:00,0.17657319997991996,0.1780445535033122,0.1751018464565277,0.1751018464565277,16262400,0.0,0.0
1980-03-27 00:00:00-05:00,0.17215918075092776,0.17215918075092776,0.16921591758728027,0.16921591758728027,26918400,0.0,0.0
1980-03-28 00:00:00-05:00,0.17583754658699038,0.17878025402485995,0.17583754658699038,0.17583754658699036,20102400,0.0,0.0
1980-03-31 00:00:00-05:00,0.18172353506088257,0.18466622594927784,0.18172353506088257,0.18172353506088257,9004800,0.0,0.0
1980-04-01 00:00:00-05:00,0.18245914578437805,0.1854018356049677,0.18245914578437805,0.18245914578437805,8179200,0.0,0.0
1980-04-02 00:00:00-05:00,0.18393054604530332,0.18687325372548533,0.18393054604530332,0.18393054604530334,12556800,0.0,0.0
1980-04-03 00:00:00-05:00,0.18319484647130463,0.18319484647130463,0.1802515834569931,0.1802515834569931,6988800,0.0,0.0
1980-04-07 00:00:00-05:00,0.17878025402485995,0.17878025402485995,0.17583754658699038,0.17583754658699036,13478400,0.0,0.0
1980-04-08 00:00:00-05:00,0.17657317221164703,0.1795158619563253,0.17657317221164703,0.17657317221164703,29184000,0.0,0.0
1980-04-09 00:00:00-05:00,0.17583751056667038,0.17583751056667038,0.17289482057094574,0.17289482057094574,11558400,0.0,0.0
1980-04-10 00:00:00-05:00,0.17289484194367277,0.17510185550345758,0.17215916514396667,0.17215916514396667,14784000,0.0,0.0
1980-04-11 00:00:00-05:00,0.17215916514396667,0.17510185550345758,0.17215916514396667,0.17215916514396667,9523200,0.0,0.0
1980-04-14 00:00:00-05:00,0.17363056540489197,0.17657325655520228,0.17363056540489197,0.17363056540489197,8025600,0.0,0.0
1980-04-15 00:00:00-05:00,0.17363053167254278,0.17436619168769538,0.17142292857170105,0.17142292857170105,10598400,0.0,0.0
1980-04-16 00:00:00-05:00,0.16774464731343622,0.16774464731343622,0.1648019552230835,0.1648019552230835,10752000,0.0,0.0
1980-04-17 00:00:00-05:00,0.16480188354551284,0.16480188354551284,0.1618586033582687,0.16185860335826874,17702400,0.0,0.0
